isbn,book_title,book_author,year_of_publication,Summary,Language,Category,img_l,average_rating
0061099759,Season of the Swan : A Novel by,Evan Maxwell,1998.0,"A brilliant violinist who finds herself drawn to a rustic community
and an unusual man finds that they both have mysterious connections to
her dark past",en,Fiction,http://images.amazon.com/images/P/0061099759.01.LZZZZZZZ.jpg,3.1
1853261122,Wizard of Oz (Wordsworth Collection),L. F. Baum,1998.0,"A huge cyclone transports Dorothy and her little dog Toto to the Land
of Oz, where she makes both an enemy and many friends as she travels
to the Emerald City to see if the Wizard of Oz will help her to get
back home again.",en,Juvenile fiction,http://images.amazon.com/images/P/1853261122.01.LZZZZZZZ.jpg,3.2
0345380576,Case of Curiosities,Allen Kurzweil,1993.0,"Claude Page, an inventor living in France on the eve of the
Revolution, embarks upon a ribald and eventful life in his quest to
become the most ingenious and daring inventor of his time. Reprint.",en,Fiction,http://images.amazon.com/images/P/0345380576.01.LZZZZZZZ.jpg,3.7
0553089234,Survival of the Fittest (Alex Delaware Novels (Hardcover)),Jonathan Kellerman,1997.0,"Psychologist Alex Delaware joins forces with LAPD detective Milo
Sturgis and Israeli inspector Daniel Sharavi to solve a series of
killings in which the victims--including the Israeli consul&#39;s
teenage daughter--are linked only by the fact ...",en,Fiction,http://images.amazon.com/images/P/0553089234.01.LZZZZZZZ.jpg,3.4
0385472560,The Fifth Discipline Fieldbook: Strategies and Tools for Building a Learning Organization,Peter M. Senge,1994.0,"A guide to establishing learning organizations within existing
companies provides exercises for individuals and teams, suggested
approaches, and success stories",en,Business & economics,http://images.amazon.com/images/P/0385472560.01.LZZZZZZZ.jpg,3.9
0373292112,"My Lady's Pleasure (Harlequin Historicals, No. 611)",Julia Justiss,2002.0,"My Lady&#39;s Pleasure by Julia Justiss released on May 24, 2002 is
available now for purchase.",en,Fiction,http://images.amazon.com/images/P/0373292112.01.LZZZZZZZ.jpg,3.0
0373292139,"The Courtship (Harlequin Historical, No. 613)",Lynna Banning,2002.0,"The Courtship by Lynna Banning released on May 24, 2002 is available
now for purchase.",en,Fiction,http://images.amazon.com/images/P/0373292139.01.LZZZZZZZ.jpg,2.9
0449218112,Ultimate Prizes,Susan Howatch,1990.0,"Neville Aysgarth, an ambitious, forty-year-old Archdeacon in the
Church of England and the right-hand man of the Bishop of Starbridge,
finds his ecclesiastical future threatened by socialite Dido Tallent",en,Fiction,http://images.amazon.com/images/P/0449218112.01.LZZZZZZZ.jpg,3.0
0446601756,Bride,Stella Cameron,1995.0,"In a scandalous last attempt at happiness, Lady Justine Girvin asks
her brother&#39;s friend, Staun, to teach her all about love, and the
young viscount, hoping to escape a sinister past, takes the ultimate
risk to find true love. Original.",en,Fiction,http://images.amazon.com/images/P/0446601756.01.LZZZZZZZ.jpg,3.2
0425193500,Girl from the South,Joanna Trollope,2003.0,"Defying the conventions of her Charleston family, Gillon spends a
summer in London where she befriends insecure Tilly and her
photographer boyfriend, Henry, who follows Gillon back home and
captures the best of her home and family through ...",en,Fiction,http://images.amazon.com/images/P/0425193500.01.LZZZZZZZ.jpg,3.3
0679761047,Snow Country,Yasunari Kawabata,1996.0,"Follows the story of a tragic affair between a wealthy dilettante and
a mountain geisha who gives herself to him without illusions or
regrets, in a tale of wasted love by the Nobel Prize-winning Japanese
author.",en,Fiction,http://images.amazon.com/images/P/0679761047.01.LZZZZZZZ.jpg,3.2
0553574477,Armadillos & Old Lace (Kinky Friedman Novels (Paperback)),Kinky Friedman,1995.0,"Kinky Friedman returns to his family&#39;s Texas ranch and is
recruited to investigate a series of unsolved murders of little old
ladies, mysteriously linked by a faded cotillion photograph",en,Fiction,http://images.amazon.com/images/P/0553574477.01.LZZZZZZZ.jpg,3.3
055357633X,God Bless John Wayne (Kinky Friedman Novels (Paperback)),Kinky Friedman,1996.0,"Private investigator Kinky Friedman tries to help his friend Ratso
find his real mother, in an adventure that uncovers a couple of
stiffs, a possible inheritance, and a murder plot",en,Fiction,http://images.amazon.com/images/P/055357633X.01.LZZZZZZZ.jpg,3.1
0399147144,Warrior Class,Dale Brown,2001.0,"With the world in chaos, a Russian oil baron seeks to exploit the
situation and dominate Europe in the name of profit, but an American
Air Force rescue mission, led by Air Force General Patrick McLanahan,
could drag the United States into ...",en,Fiction,http://images.amazon.com/images/P/0399147144.01.LZZZZZZZ.jpg,3.4
0440229103,Heaven Eyes (Readers Circle),DAVID ALMOND,2002.0,"Unhappy with being deemed Damaged Children while living at the
orphanage, Erin and her friends plot to escape from their unhappy home
and are soon off on a raft to freedom where they encounter an unusual
girl that forever touches their ...",en,Juvenile fiction,http://images.amazon.com/images/P/0440229103.01.LZZZZZZZ.jpg,3.1
0061057541,Byzantium (Harper Fiction),Stephen R. Lawhead,1997.0,"He is chosen to accompany a small band of monks on a quest to the
farthest eastern reaches of the known world, to the fabled city of
Byzantium, where they are to present a beautiful and costly hand-
illuminated manuscript, the Book of Kells, ...",en,Fiction,http://images.amazon.com/images/P/0061057541.01.LZZZZZZZ.jpg,2.9
0553269305,Sudden Death,Rita Mae Brown,1984.0,"&quot;Carmen Semana loves three things passionately; tennis, money and
professor Harriet Rawls. Just twenty-four, Carmen is at her peak as
one of the world&#39;s top-seeded tennis champions, determined to win
the coveted Grand Slam.&quot;--Back cover.",en,Fiction,http://images.amazon.com/images/P/0553269305.01.LZZZZZZZ.jpg,3.0
0804114439,Cat Crimes Takes a Vacation (Cat Crime Anthology Series),Martin H. Greenberg,1996.0,"Fifteen stories by some of today&#39;s most popular mystery writers
are set in exotic locales, focus on feline heroes, and include such
tales as &quot;Midnight Sun,&quot; &quot;The Envelopes, Please,&quot;
and &quot;The Cat Who Knew Too Much.",en,Fiction,http://images.amazon.com/images/P/0804114439.01.LZZZZZZZ.jpg,2.7
0671880594,Until You,Judith McNaught,1994.0,"Marrying the handsome, shipwrecked Stephen Westmoreland so that she
may nurse him back to health, Cory Drummond is devastated when his
crew takes him away, and when she finds him again years later, he has
no memory of the union. 225,000 ...",en,Fiction,http://images.amazon.com/images/P/0671880594.01.LZZZZZZZ.jpg,3.0
006100037X,The Snow Leopard of Shanghai,Erin Pizzey,1990.0,"Sophia Oblimova and her sister Elena flee Russia during the final days
of the Czar&#39;s regime, seeking refuge in corrupt Shanghai, where
they must begin new, harsher lives",en,Fiction,http://images.amazon.com/images/P/006100037X.01.LZZZZZZZ.jpg,3.4
0886779154,The Serpent's Shadow,Mercedes Lackey,2001.0,"After the murder of her parents by mysterious magical forces, Maya
Witherspoon seeks refuge in London, struggling to master the magical
gifts inherited from her mother, a former priestess, before the dark
forces can claim her as their prey.",en,Fiction,http://images.amazon.com/images/P/0886779154.01.LZZZZZZZ.jpg,3.5
0060580275,Riding Lessons,Sara Gruen,2004.0,"A stunning new voice in American fiction, Sara Gruen makes a masterful
debut with a novel of family, tragedy, rebirth ... and the
breathtaking love of something wild.",en,Fiction,http://images.amazon.com/images/P/0060580275.01.LZZZZZZZ.jpg,3.4
0373691017,Next to Nothing  !,Barbara Dunlop,2002.0,"Next To Nothing! by Barbara Dunlop released on Oct 25, 2002 is
available now for purchase.",en,Fiction,http://images.amazon.com/images/P/0373691017.01.LZZZZZZZ.jpg,3.6
0373790945,"Between the Sheets (Harlequin Blaze, 90)",Jeanie London,2003.0,"Between The Sheets by Jeanie London released on May 23, 2003 is
available now for purchase.",en,Fiction,http://images.amazon.com/images/P/0373790945.01.LZZZZZZZ.jpg,3.3
0517146770,Trail of Tears,GLORIA JAHODA,1995.0,"Chronicles the forced removal by the U.S. government of all Native
Americans living east of the Mississippi, describing the events that
led to the 1830 removal bill, the suffering of the more than fifty
tribes that were uprooted, and the ...",en,History,http://images.amazon.com/images/P/0517146770.01.LZZZZZZZ.jpg,3.3
0515137812,A Little Fate,Nora Roberts,2004.0,"Presents three tales of magic, passion, and romance.",en,Fiction,http://images.amazon.com/images/P/0515137812.01.LZZZZZZZ.jpg,2.9
0671728555,Perfect Partners,Jayne Ann Krentz,1992.0,"Thornquist Gear, Inc.",en,Fiction,http://images.amazon.com/images/P/0671728555.01.LZZZZZZZ.jpg,3.0
0060264454,Little House on the Prairie (Little House),Laura Ingalls Wilder,1953.0,"They travel for many days in their covered wagon until they find the
best spot to build their little house on the prairie. Soon they are
planting and plowing, hunting wild ducks and turkeys, and gathering
grass for their cows.",en,Juvenile fiction,http://images.amazon.com/images/P/0060264454.01.LZZZZZZZ.jpg,3.4
0439097029,"Squirrels in the School (Animal Ark, 17)",Ben M. Baglio,2000.0,"Mandy Hope and her friend James struggle to rescue a family of
squirrels that has taken up residence in their school before the
authorities arrange to have the creatures poisoned.",en,Juvenile fiction,http://images.amazon.com/images/P/0439097029.01.LZZZZZZZ.jpg,3.0
0439305292,The Rumpelstiltskin Problem,Vivian Vande Velde,2002.0,"The author presents six alternative versions of the familiar story of
a boastful miller and the daughter he claims can spin straw into gold.",en,Juvenile fiction,http://images.amazon.com/images/P/0439305292.01.LZZZZZZZ.jpg,3.3
0590226533,"The Winter of Red Snow: The Revolutionary War Diary of Abigail Jane Stewart, Valley Forge, Pennsylvania, 1777 (Dear America)",Kristiana Gregory,1996.0,"Eleven-year-old Abigail presents a diary account of life in Valley
Forge from December 1777 to July 1778 as General Washington prepares
his troops to fight the British.",en,Juvenile fiction,http://images.amazon.com/images/P/0590226533.01.LZZZZZZZ.jpg,3.0
0590254766,"The Lion, the Witch, and the Wardrobe",C.S. Lewis,1994.0,"When Digory and Polly try to return the wicked witch Jadis to her own
world, the magic gets mixed up and they all land in Narnia where they
witness Aslan blessing the animals with human speech.",en,9,http://images.amazon.com/images/P/0590254766.01.LZZZZZZZ.jpg,3.1
0590430262,The Littles and the Lost Children (Littles),John Peterson,1991.0,"Winkie and Tip Small-Fry, two members of a community of small people,
become lost in Trash City, the secret community under the town dump.",en,Juvenile fiction,http://images.amazon.com/images/P/0590430262.01.LZZZZZZZ.jpg,2.9
0590511599,"Color Me Dark: The Diary of Nellie Lee Love--The Great Migration North, Chicago, Illinois, 1919 (Dear America)",Pat McKissack,2000.0,"Twelveyearold Nellie Lee&#39;s family moves north to Chicago in hopes
of escaping the racism of the rural south and taking advantage of the
opportunities in the city, but instead they discover a new kind of
prejudice within their own race.",en,Juvenile fiction,http://images.amazon.com/images/P/0590511599.01.LZZZZZZZ.jpg,3.4
0590972162,"The Girl Who Chased Away Sorrow: The Diary of Sarah Nita, a Navajo Girl, New Mexico, 1864 (Dear America)",Ann Warren Turner,1999.0,"The diary of Sarah Nita, a thirteen-year old Navajo girl, which
describes the Navajos&#39; forced 400-mile walk from their ancestral
homeland to Fort Sumner in 1864.",en,Juvenile nonfiction,http://images.amazon.com/images/P/0590972162.01.LZZZZZZZ.jpg,2.7
0449219828,Scandalous Risks,Susan Howatch,1991.0,"Scandal threatens when sixty-one-year-old Neville Aysgarth, the
married Dean of Starbridge Cathedral, falls in love with Venetia
Flaxton, the twenty-six-year-old daughter of his closest friend",en,Fiction,http://images.amazon.com/images/P/0449219828.01.LZZZZZZZ.jpg,2.8
0553275569,The Right Stuff,Tom Wolfe,1983.0,"The moments of grandeur and weakness, the aspirations, and the
problems of America&#39;s astronauts are revealed in an exploration of
the dimensions of their inner lives in space, on the moon, and on the
earth",en,Biography & autobiography,http://images.amazon.com/images/P/0553275569.01.LZZZZZZZ.jpg,3.8
0553070738,"Cher Forever Fit: The Lifetime Plan for Health, Fitness, and Beauty",Cher,1991.0,"A guide to fitness and proper nutrition discusses secrets for
maximizing health, including weight loss and tips for hair and skin
care",en,Health & fitness,http://images.amazon.com/images/P/0553070738.01.LZZZZZZZ.jpg,3.0
0684809001,The FIRST TIME,Cher,1998.0,"The pop singer, Oscar-winning actress, and television star reveals
many intimate details of her volatile life, including poignant
thoughts about her years with the late Sonny Bono, stories about her
childhood, and her professional ...",en,Biography & autobiography,http://images.amazon.com/images/P/0684809001.01.LZZZZZZZ.jpg,3.6
0373059957,"Forgotten Vows (The Wedding Night) (Silhouette Desire, No 995)",Modean Moon,1996.0,"Forgotten Vows by Modean Moon released on Feb 23, 1996 is available
now for purchase.",en,Fiction,http://images.amazon.com/images/P/0373059957.01.LZZZZZZZ.jpg,2.7
0373289367,"Wedding Bargain (Harlequin Historical, No 336)",Emily French,1996.0,"The Wedding Bargain by Emily French released on Aug 23, 1996 is
available now for purchase.",en,Fiction,http://images.amazon.com/images/P/0373289367.01.LZZZZZZZ.jpg,3.2
0373291329,Scandalous Proposal (Historical),Julia Justiss,2000.0,"A Scandalous Proposal by Julia Justiss released on Sep 22, 2000 is
available now for purchase.",en,Fiction,http://images.amazon.com/images/P/0373291329.01.LZZZZZZZ.jpg,3.1
0821730886,Cheyenne Sunrise,Constance O'Banyon,1994.0,"A romance is in the making when army captain Nicholas Ballinger is
ordered to escort blue-eyed Alana Caldwell from her home on a Montana
reservation to her father&#39;s estate in Virginia",en,Fiction,http://images.amazon.com/images/P/0821730886.01.LZZZZZZZ.jpg,3.0
0345424646,"A Knight of the Word (The Word and the Void Trilogy, Book 2)",Terry Brooks,1999.0,"Continues the time-travel, good-versus-evil story of Welshman John
Ross, possessor of the black runestaff, as he confronts a supernatural
evil But a fallen Knight makes a tempting prize for the Void, which
could bend the Knight&#39;s magic to ...",en,Fiction,http://images.amazon.com/images/P/0345424646.01.LZZZZZZZ.jpg,3.5
0345461967,X-Men 2: A Novelization,Chris Claremont,2003.0,"Two different groups of mutants--one that struggles to coexist with
the humans who despise them, and the other, which uses violence to
accomplish their goals--confront a deadly new enemy whose machinations
could change all of their lives. ...",en,Fiction,http://images.amazon.com/images/P/0345461967.01.LZZZZZZZ.jpg,3.1
0373707347,"Amy  (Sisters) (Harlequin Super Romances, No 734)",Lin Sutherland,1997.0,"Amy by Peg Sutherland released on Feb 21, 1997 is available now for
purchase.",en,Fiction,http://images.amazon.com/images/P/0373707347.01.LZZZZZZZ.jpg,2.7
